,銘柄番号,企業名,時期,売上高,営業利益,経常利益,純利益,1株益,1株配
5662,"4008
",住友精化,連17.3*,"98,857","10,541","10,006","5,739",416.2,75
5663,"4008
",住友精化,連18.3,"105,883","9,734","9,935","6,698",485.7,100
5664,"4008
",住友精化,連19.3予,--,--,--,--,--,--
5665,"4008
",住友精化,連20.3予,--,--,--,--,--,--
5666,"4008
",住友精化,中18.9,"54,954","4,801","4,637","3,145",228.1,50
5667,"4008
",住友精化,中19.9予,--,--,--,--,--,--
5668,"4008
",住友精化,会19.3予,--,--,--,--,--,--
5669,"4021
",日産化学,連14.3,"163,658","22,246","23,723","16,701",102.1,30
5670,"4021
",日産化学,連15.3,"171,206","25,347","26,391","18,199",114.0,36
5671,"4021
",日産化学,連16.3,"176,894","28,606","29,531","22,350",143.4,44
5672,"4021
",日産化学,連17.3,"180,289","31,438","31,713","24,026",157.0,52
5673,"4021
",日産化学,連18.3,"193,389","34,988","36,235","27,142",180.3,68
5674,"4021
",日産化学,連19.3予,--,--,--,--,--,--
5675,"4021
",日産化学,連20.3予,--,--,--,--,--,--
5676,"4021
",日産化学,中18.9,"98,038","19,399","20,613","15,409",103.5,40
5677,"4021
",日産化学,中19.9予,--,--,--,--,--,--
5678,"4021
",日産化学,会19.3予,--,--,--,--,--,--
5679,"4022
",ラサ工業,連14.3*,"21,361",961,567,421,53.1,0
5680,"4022
",ラサ工業,連15.3*,"22,654","1,293","1,018",660,83.3,0
5681,"4022
",ラサ工業,連16.3*,"24,597","1,683","1,226",662,83.6,0
5682,"4022
",ラサ工業,連17.3*,"23,283","1,622","1,342","1,726",217.7,20
5683,"4022
",ラサ工業,連18.3,"27,427","2,842","2,718","2,251",284.0,40
5684,"4022
",ラサ工業,連19.3予,--,--,--,--,--,--
5685,"4022
",ラサ工業,連20.3予,--,--,--,--,--,--
5686,"4022
",ラサ工業,中18.9,"15,584","1,197","1,246","1,100",138.8,0
5687,"4022
",ラサ工業,中19.9予,--,--,--,--,--,--
5688,"4022
",ラサ工業,会19.3予,--,--,--,--,--,--
5689,"4023
",クレハ,連14.3*,"148,124","11,902","12,207","7,365",428.7,110
5690,"4023
",クレハ,連15.3*,"150,182","14,551","15,426","9,195",535.3,120記
5691,"4023
",クレハ,◇16.3*,"140,779","7,384","6,580","4,881",284.1,110
5692,"4023
",クレハ,◇17.3*,"132,294","9,255","8,981","7,001",407.4,110
5693,"4023
",クレハ,◇18.3,"147,329","12,973","12,683","9,697",507.5,125
5694,"4023
",クレハ,◇19.3予,--,--,--,--,--,--
5695,"4023
",クレハ,◇20.3予,--,--,--,--,--,--
5696,"4023
",クレハ,中18.9,"72,466","7,066","7,327","5,321",257.6,70
5697,"4023
",クレハ,中19.9予,--,--,--,--,--,--
5698,"4023
",クレハ,会19.3予,--,--,--,--,--,--
5699,"4025
",多木化学,連15.12*,"33,614","1,858","2,063","1,321",306.0,70特
5700,"4025
",多木化学,連16.12*,"32,426","1,577","1,741","1,048",242.8,70
5701,"4025
",多木化学,連17.12,"32,189","2,547","2,759","1,904",440.9,75特
5702,"4025
",多木化学,連18.12予,--,--,--,--,--,--
5703,"4025
",多木化学,連19.12*予,--,--,--,--,--,--
5704,"4025
",多木化学,中18.6,"16,498","1,328","1,697","1,244",288.1,0
5705,"4025
",多木化学,中19.6*予,--,--,--,--,--,--
5706,"4025
",多木化学,四17.1-9,"23,691","2,033","2,165","1,516",351.0,
5707,"4025
",多木化学,四18.1-9,"23,717","1,476","1,861","1,310",303.5,
5708,"4025
",多木化学,会18.12予,--,--,--,--,--,--
5709,"4027
",テイカ,連14.3*,"36,186","2,638","2,682","1,667",67.2,12
5710,"4027
",テイカ,連15.3*,"37,120","3,804","3,920","2,460",100.5,16
5711,"4027
",テイカ,連16.3*,"36,618","4,731","4,873","3,218",135.3,20
5712,"4027
",テイカ,連17.3*,"38,241","5,854","5,969","4,070",172.4,24
5713,"4027
",テイカ,連18.3*,"42,521","6,042","6,108","3,624",154.1,28
5714,"4027
",テイカ,連19.3予,--,--,--,--,--,--
5715,"4027
",テイカ,連20.3予,--,--,--,--,--,--
5716,"4027
",テイカ,中18.9,"23,392","3,139","3,318","2,253",95.9,16
5717,"4027
",テイカ,中19.9予,--,--,--,--,--,--
5718,"4027
",テイカ,会19.3予,--,--,--,--,--,--
5719,"4028
",石原産業,連14.3*,"105,293","3,038","2,594","-8,207",-205.1,0
5720,"4028
",石原産業,連15.3*,"103,330","11,104","11,435","6,661",166.5,0
5721,"4028
",石原産業,連16.3*,"102,903","8,314","7,009","9,151",228.8,0
5722,"4028
",石原産業,連17.3,"101,601","8,415","5,948","3,804",95.2,0
5723,"4028
",石原産業,連18.3,"108,001","10,022","8,414","3,442",86.1,0
5724,"4028
",石原産業,連19.3予,--,--,--,--,--,--
5725,"4028
",石原産業,連20.3予,--,--,--,--,--,--
5726,"4028
",石原産業,中18.9,"52,232","4,580","4,981","3,935",98.5,0
5727,"4028
",石原産業,中19.9予,--,--,--,--,--,--
5728,"4028
",石原産業,会19.3予,--,--,--,--,--,--
5729,"4031
",片倉コープアグリ,連14.3*,"21,959",929,985,531,125.1,50
5730,"4031
",片倉コープアグリ,連15.3*,"18,904",576,598,357,82.6,40
5731,"4031
",片倉コープアグリ,連16.3*,"31,431","1,015","1,000","1,972",264.1,40
5732,"4031
",片倉コープアグリ,連17.3*,"38,657",604,610,508,50.3,40
5733,"4031
",片倉コープアグリ,連18.3,"37,335","1,225","1,281","1,071",106.3,40
5734,"4031
",片倉コープアグリ,連19.3予,--,--,--,--,--,--
5735,"4031
",片倉コープアグリ,連20.3予,--,--,--,--,--,--
5736,"4031
",片倉コープアグリ,中18.9,"17,344",486,517,309,30.8,0
5737,"4031
",片倉コープアグリ,中19.9予,--,--,--,--,--,--
5738,"4031
",片倉コープアグリ,会19.3予,--,--,--,--,--,--
5739,"4033
",日東エフシー,連14.9,"17,550","2,339","2,854","1,812",71.1,20
5740,"4033
",日東エフシー,連15.9,"17,498","2,099","2,338","1,753",69.8,22記
5741,"4033
",日東エフシー,連16.9,"16,900","1,143",522,664,26.4,22
5742,"4033
",日東エフシー,連17.9,"16,386","1,581","2,096",-618,-24.6,22
5743,"4033
",日東エフシー,連18.9,"16,433","1,250","1,370",986,39.3,22
5744,"4033
",日東エフシー,連19.9予,--,--,--,--,--,--
5745,"4033
",日東エフシー,連20.9予,--,--,--,--,--,--
5746,"4033
",日東エフシー,中18.3,"7,722",731,835,593,23.6,11
5747,"4033
",日東エフシー,中19.3予,--,--,--,--,--,--
5748,"4033
",日東エフシー,会19.9予,--,--,--,--,--,--
5749,"4041
",日本曹達,連14.3*,"140,649","6,399","9,740","5,833",191.8,40
5750,"4041
",日本曹達,連15.3*,"148,062","7,285","14,924","10,945",360.0,50
5751,"4041
",日本曹達,連16.3*,"142,711","7,415","18,952","14,313",464.1,60
5752,"4041
",日本曹達,連17.3*,"128,647","5,365","9,908","8,785",287.1,60
5753,"4041
",日本曹達,連18.3*,"141,230","6,390","9,204","6,378",211.4,60
5754,"4041
",日本曹達,連19.3*予,--,--,--,--,--,--
5755,"4041
",日本曹達,連20.3予,--,--,--,--,--,--
5756,"4041
",日本曹達,中18.9*,"66,300","1,860","3,390","2,474",82.0,30
5757,"4041
",日本曹達,中19.9予,--,--,--,--,--,--
5758,"4041
",日本曹達,会19.3予,--,--,--,--,--,--
5759,"4042
",東ソー,連14.3*,"772,272","41,573","49,508","29,564",98.7,12
5760,"4042
",東ソー,連15.3*,"809,683","51,397","60,197","62,297",207.9,20記
5761,"4042
",東ソー,連16.3*,"753,736","69,444","65,814","39,675",125.2,28
5762,"4042
",東ソー,連17.3*,"743,028","111,216","113,094","75,664",233.1,48
5763,"4042
",東ソー,連18.3*,"822,857","130,580","132,256","88,795",273.5,56
5764,"4042
",東ソー,連19.3予,--,--,--,--,--,--
5765,"4042
",東ソー,連20.3予,--,--,--,--,--,--
5766,"4042
",東ソー,中18.9,"424,459","56,003","60,747","41,672",128.3,28
5767,"4042
",東ソー,中19.9予,--,--,--,--,--,--
5768,"4042
",東ソー,会19.3予,--,--,--,--,--,--
5769,"4043
",トクヤマ,連14.3*,"287,330","20,270","14,965","10,218",146.9,30
5770,"4043
",トクヤマ,連15.3*,"302,085","19,530","12,920","-65,349",-939.3,0
5771,"4043
",トクヤマ,連16.3*,"307,115","23,071","17,725","-100,563","-1,446",0
5772,"4043
",トクヤマ,連17.3*,"299,106","39,720","33,998","52,165",738.9,0
5773,"4043
",トクヤマ,連18.3*,"308,061","41,268","36,196","19,698",259.8,30記
5774,"4043
",トクヤマ,連19.3予,--,--,--,--,--,--
5775,"4043
",トクヤマ,連20.3予,--,--,--,--,--,--
5776,"4043
",トクヤマ,中18.9,"152,699","17,019","15,470","12,833",184.6,25
5777,"4043
",トクヤマ,中19.9予,--,--,--,--,--,--
5778,"4043
",トクヤマ,会19.3予,--,--,--,--,--,--
5779,"4044
",セントラル硝子,連14.3*,"191,581","10,111","11,715","5,003",119.6,40
5780,"4044
",セントラル硝子,連15.3*,"199,010","11,542","14,321","10,393",248.4,45
5781,"4044
",セントラル硝子,連16.3*,"235,361","13,947","14,615","10,047",242.0,50
5782,"4044
",セントラル硝子,連17.3*,"228,898","12,982","15,091","10,703",261.0,55記
5783,"4044
",セントラル硝子,連18.3*,"227,810","6,039","6,327","2,980",73.5,50
5784,"4044
",セントラル硝子,連19.3予,--,--,--,--,--,--
5785,"4044
",セントラル硝子,連20.3予,--,--,--,--,--,--
5786,"4044
",セントラル硝子,中18.9,"112,370","4,706","5,496","4,292",106.1,25
5787,"4044
",セントラル硝子,中19.9予,--,--,--,--,--,--
5788,"4044
",セントラル硝子,会19.3予,--,--,--,--,--,--
5789,"4045
",東亞合成,連15.12*,"139,848","12,347","13,201","6,696",50.9,24
5790,"4045
",東亞合成,連16.12,"135,382","16,147","16,935","13,801",104.8,26
5791,"4045
",東亞合成,連17.12,"144,708","17,453","18,492","12,911",98.1,26
5792,"4045
",東亞合成,連18.12予,--,--,--,--,--,--
5793,"4045
",東亞合成,連19.12予,--,--,--,--,--,--
5794,"4045
",東亞合成,中18.6,"73,148","7,801","8,299","5,998",45.6,14
5795,"4045
",東亞合成,中19.6予,--,--,--,--,--,--
5796,"4045
",東亞合成,四17.1-9,"106,580","13,146","13,790","9,862",74.9,
5797,"4045
",東亞合成,四18.1-9,"109,537","11,841","12,664","8,963",68.1,
5798,"4045
",東亞合成,会18.12予,--,--,--,--,--,--
5799,"4046
",大阪ソーダ,連14.3*,"91,621","4,751","5,241","3,029",143.8,35
5800,"4046
",大阪ソーダ,連15.3*,"101,365","5,172","5,747","3,450",163.8,40
5801,"4046
",大阪ソーダ,連16.3*,"102,125","6,443","6,439","3,606",171.2,50記
5802,"4046
",大阪ソーダ,連17.3*,"93,509","6,586","6,536","4,320",205.1,55
5803,"4046
",大阪ソーダ,連18.3*,"101,231","7,318","7,485","4,778",223.2,57.5
5804,"4046
",大阪ソーダ,連19.3予,--,--,--,--,--,--
5805,"4046
",大阪ソーダ,連20.3予,--,--,--,--,--,--
5806,"4046
",大阪ソーダ,中18.9,"52,674","4,316","4,907","3,355",147.8,30
5807,"4046
",大阪ソーダ,中19.9予,--,--,--,--,--,--
5808,"4046
",大阪ソーダ,会19.3予,--,--,--,--,--,--
5809,"4047
",関東電化工業,連14.3,"36,548","1,519","1,775","1,190",20.7,0
5810,"4047
",関東電化工業,連15.3,"38,362","4,625","4,892","4,534",78.8,3
5811,"4047
",関東電化工業,連16.3,"43,007","8,651","8,769","8,068",140.3,7
5812,"4047
",関東電化工業,連17.3,"46,042","9,364","9,416","6,686",116.2,9
5813,"4047
",関東電化工業,連18.3,"51,309","9,047","8,996","6,116",106.3,11
5814,"4047
",関東電化工業,連19.3予,--,--,--,--,--,--
5815,"4047
",関東電化工業,連20.3予,--,--,--,--,--,--
5816,"4047
",関東電化工業,中18.9,"26,408","4,964","5,251","3,652",63.5,6
5817,"4047
",関東電化工業,中19.9予,--,--,--,--,--,--
5818,"4047
",関東電化工業,会19.3予,--,--,--,--,--,--
5819,"4062
",イビデン,連14.3,"310,268","23,442","28,401","17,479",126.6,30
5820,"4062
",イビデン,連15.3,"318,072","26,039","31,314","19,107",138.4,35
5821,"4062
",イビデン,連16.3,"314,119","22,570","20,798","7,530",55.3,35
5822,"4062
",イビデン,連17.3,"266,459","7,141","2,301","-62,848",-472.3,35
5823,"4062
",イビデン,連18.3,"300,403","16,702","17,603","11,583",83.2,35
5824,"4062
",イビデン,連19.3予,--,--,--,--,--,--
5825,"4062
",イビデン,連20.3予,--,--,--,--,--,--
5826,"4062
",イビデン,中18.9,"144,247","5,872","7,855","5,508",39.4,15
5827,"4062
",イビデン,中19.9予,--,--,--,--,--,--
5828,"4062
",イビデン,会19.3予,--,--,--,--,--,--
5829,"4063
",信越化学工業,連14.3,"1,165,819","173,809","180,605","113,617",267.2,100
5830,"4063
",信越化学工業,連15.3,"1,255,543","185,329","198,025","128,606",302.1,100
5831,"4063
",信越化学工業,連16.3,"1,279,807","208,525","220,005","148,840",349.5,110
5832,"4063
",信越化学工業,連17.3,"1,237,405","238,617","242,133","175,912",412.9,120
5833,"4063
",信越化学工業,連18.3,"1,441,432","336,822","340,308","266,235",624.3,140
5834,"4063
",信越化学工業,連19.3予,--,--,--,--,--,--
5835,"4063
",信越化学工業,連20.3予,--,--,--,--,--,--
5836,"4063
",信越化学工業,中18.9,"791,701","209,240","217,125","158,815",372.3,100
5837,"4063
",信越化学工業,中19.9予,--,--,--,--,--,--
5838,"4063
",信越化学工業,会19.3予,--,--,--,--,--,--
5839,"4064
",日本カーバイド工業,連14.3*,"55,372","1,175","1,377",257,31.4,20
5840,"4064
",日本カーバイド工業,連15.3*,"56,765","1,517","1,640","-1,815",-221.8,20
5841,"4064
",日本カーバイド工業,連16.3*,"50,182","2,101","2,255","1,004",122.7,20
5842,"4064
",日本カーバイド工業,連17.3*,"49,509","2,577","2,568",631,77.1,20
5843,"4064
",日本カーバイド工業,連18.3,"50,761","3,232","3,375","2,736",334.3,30
5844,"4064
",日本カーバイド工業,連19.3予,--,--,--,--,--,--
5845,"4064
",日本カーバイド工業,連20.3予,--,--,--,--,--,--
5846,"4064
",日本カーバイド工業,中18.9,"24,237","1,516","1,777","1,491",182.2,0
5847,"4064
",日本カーバイド工業,中19.9予,--,--,--,--,--,--
5848,"4064
",日本カーバイド工業,会19.3予,--,--,--,--,--,--
5849,"4078
",堺化学工業,連14.3*,"86,141","3,556","3,310","1,340",67.5,40
5850,"4078
",堺化学工業,連15.3*,"86,973","4,164","4,218","2,275",115.1,40
5851,"4078
",堺化学工業,連16.3*,"85,520","4,615","4,421","2,340",121.8,40
5852,"4078
",堺化学工業,連17.3*,"83,938","4,551","4,290","2,037",109.6,40
5853,"4078
",堺化学工業,連18.3*,"87,223","4,690","4,279","2,329",130.3,40
5854,"4078
",堺化学工業,連19.3予,--,--,--,--,--,--
5855,"4078
",堺化学工業,連20.3予,--,--,--,--,--,--
5856,"4078
",堺化学工業,中18.9,"43,747","2,328","2,412","1,528",87.7,30記
5857,"4078
",堺化学工業,中19.9予,--,--,--,--,--,--
5858,"4078
",堺化学工業,会19.3予,--,--,--,--,--,--
5859,"4082
",第一稀元素化学工業,単14.3*,"22,510","3,981","4,284","4,995",207.1,6
5860,"4082
",第一稀元素化学工業,連15.3*,"23,159","3,998","4,454","3,178",131.5,8記
5861,"4082
",第一稀元素化学工業,連16.3*,"23,295","4,324","3,982","2,782",115.1,9
5862,"4082
",第一稀元素化学工業,連17.3*,"23,399","5,069","5,021","3,732",154.4,12
5863,"4082
",第一稀元素化学工業,連18.3,"25,537","4,632","4,355","2,971",122.9,16
5864,"4082
",第一稀元素化学工業,連19.3予,--,--,--,--,--,--
5865,"4082
",第一稀元素化学工業,連20.3予,--,--,--,--,--,--
5866,"4082
",第一稀元素化学工業,中18.9,"13,697","2,243","2,329","1,594",65.9,10記
5867,"4082
",第一稀元素化学工業,中19.9予,--,--,--,--,--,--
5868,"4082
",第一稀元素化学工業,会19.3予,--,--,--,--,--,--
5869,"4088
",エア・ウォーター,連14.3,"641,256","35,076","36,275","19,219",98.3,26
5870,"4088
",エア・ウォーター,連15.3,"660,541","36,126","38,159","20,702",105.8,28
5871,"4088
",エア・ウォーター,連16.3,"660,622","39,524","35,075","20,139",102.7,28
5872,"4088
",エア・ウォーター,連17.3,"670,536","41,341","41,251","22,337",114.5,34
5873,"4088
",エア・ウォーター,連18.3,"753,559","42,398","44,691","25,173",129.0,38
5874,"4088
",エア・ウォーター,連19.3予,--,--,--,--,--,--
5875,"4088
",エア・ウォーター,連20.3予,--,--,--,--,--,--
5876,"4088
",エア・ウォーター,中18.9,"375,507","18,066","20,002","11,732",60.0,19
5877,"4088
",エア・ウォーター,中19.9予,--,--,--,--,--,--
5878,"4088
",エア・ウォーター,会19.3予,--,--,--,--,--,--
5879,"4091
",大陽日酸,連14.3,"522,746","31,489","30,546","20,194",49.4,12
5880,"4091
",大陽日酸,連15.3,"559,373","35,297","34,282","20,764",48.0,13
5881,"4091
",大陽日酸,◇16.3,"594,421","48,925","46,575","29,030",67.1,16
5882,"4091
",大陽日酸,◇17.3,"581,586","53,664","50,176","34,740",80.3,20
5883,"4091
",大陽日酸,◇18.3,"646,218","59,862","55,897","48,919",113.0,23
5884,"4091
",大陽日酸,◇19.3予,--,--,--,--,--,--
5885,"4091
",大陽日酸,◇20.3予,--,--,--,--,--,--
5886,"4091
",大陽日酸,中18.9,"329,426","28,967","27,073","17,677",40.9,12
5887,"4091
",大陽日酸,中19.9予,--,--,--,--,--,--
5888,"4091
",大陽日酸,会19.3予,--,--,--,--,--,--
5889,"4092
",日本化学工業,連14.3*,"36,195",859,823,672,76.5,0
5890,"4092
",日本化学工業,連15.3*,"36,481","2,137","2,133","1,168",132.8,30
5891,"4092
",日本化学工業,連16.3*,"35,966","3,452","3,403","2,464",280.1,50
5892,"4092
",日本化学工業,連17.3*,"33,484","3,336","3,460","2,557",290.7,60
5893,"4092
",日本化学工業,連18.3*,"36,798","4,084","4,009","2,774",315.5,60
5894,"4092
",日本化学工業,連19.3予,--,--,--,--,--,--
5895,"4092
",日本化学工業,連20.3予,--,--,--,--,--,--
5896,"4092
",日本化学工業,中18.9,"17,888","1,774","1,851","1,310",149.0,40記
5897,"4092
",日本化学工業,中19.9予,--,--,--,--,--,--
5898,"4092
",日本化学工業,会19.3予,--,--,--,--,--,--
5899,"4093
",東邦アセチレン,連14.3*,"37,996","1,523","1,653",979,140.2,15
5900,"4093
",東邦アセチレン,連15.3*,"35,371","1,694","1,840","1,028",147.2,20記
5901,"4093
",東邦アセチレン,連16.3,"33,325","1,722","1,860","1,056",151.3,25
5902,"4093
",東邦アセチレン,連17.3,"37,613","2,143","2,246","1,335",191.2,30
5903,"4093
",東邦アセチレン,連18.3,"37,237","1,810","1,926","1,167",167.1,40特記
5904,"4093
",東邦アセチレン,連19.3予,--,--,--,--,--,--
5905,"4093
",東邦アセチレン,連20.3予,--,--,--,--,--,--
5906,"4093
",東邦アセチレン,中18.9,"17,279",705,765,438,62.8,20
5907,"4093
",東邦アセチレン,中19.9予,--,--,--,--,--,--
5908,"4093
",東邦アセチレン,会19.3予,--,--,--,--,--,--
5909,"4095
",日本パーカライジング,連14.3*,"99,793","15,393","18,046","10,142",81.9,13.8
5910,"4095
",日本パーカライジング,連15.3*,"102,514","14,850","17,453","9,975",80.5,15
5911,"4095
",日本パーカライジング,連16.3,"109,063","15,766","17,921","10,320",83.2,16.5
5912,"4095
",日本パーカライジング,連17.3,"109,569","16,934","18,779","12,228",99.1,20
5913,"4095
",日本パーカライジング,連18.3,"114,840","17,984","20,750","12,721",104.9,23記
5914,"4095
",日本パーカライジング,連19.3予,--,--,--,--,--,--
5915,"4095
",日本パーカライジング,連20.3予,--,--,--,--,--,--
5916,"4095
",日本パーカライジング,中18.9,"59,987","8,196","10,045","6,013",49.6,11
5917,"4095
",日本パーカライジング,中19.9予,--,--,--,--,--,--
5918,"4095
",日本パーカライジング,会19.3予,--,--,--,--,--,--
5919,"4097
",高圧ガス工業,連14.3,"77,637","4,677","5,197","2,973",54.1,13
5920,"4097
",高圧ガス工業,連15.3,"77,998","4,106","4,762","2,810",50.9,14
5921,"4097
",高圧ガス工業,連16.3,"76,469","4,589","5,154","3,087",55.9,14
5922,"4097
",高圧ガス工業,連17.3,"76,027","4,515","5,105","3,326",60.2,14
5923,"4097
",高圧ガス工業,連18.3,"79,958","4,818","5,386","3,240",58.7,16記
5924,"4097
",高圧ガス工業,連19.3予,--,--,--,--,--,--
5925,"4097
",高圧ガス工業,連20.3予,--,--,--,--,--,--
5926,"4097
",高圧ガス工業,中18.9,"40,702","2,221","2,577","1,692",30.7,8
5927,"4097
",高圧ガス工業,中19.9予,--,--,--,--,--,--
5928,"4097
",高圧ガス工業,会19.3予,--,--,--,--,--,--
5929,"4098
",チタン工業,単14.3*,"5,857",-31,-141,-124,-41.3,20
5930,"4098
",チタン工業,単15.3*,"6,249",100,71,80,26.9,20
5931,"4098
",チタン工業,単16.3*,"6,305",177,141,124,41.2,20
5932,"4098
",チタン工業,単17.3*,"6,320",38,24,145,48.4,20
5933,"4098
",チタン工業,単18.3,"6,540",74,66,151,50.5,20
5934,"4098
",チタン工業,単19.3予,--,--,--,--,--,--
5935,"4098
",チタン工業,単20.3予,--,--,--,--,--,--
5936,"4098
",チタン工業,中18.9,"3,763",246,236,217,72.4,0
5937,"4098
",チタン工業,中19.9予,--,--,--,--,--,--
5938,"4098
",チタン工業,会19.3予,--,--,--,--,--,--
5939,"4099
",四国化成工業,連14.3,"47,044","6,113","6,443","3,924",67.2,12
5940,"4099
",四国化成工業,連15.3,"49,153","6,106","6,531","4,361",74.6,13.5
5941,"4099
",四国化成工業,連16.3,"50,246","7,973","8,197","4,854",83.1,16
5942,"4099
",四国化成工業,連17.3,"49,467","7,855","8,294","5,837",99.9,18.5
5943,"4099
",四国化成工業,連18.3,"50,791","8,167","8,450","6,610",113.2,22記
5944,"4099
",四国化成工業,連19.3予,--,--,--,--,--,--
5945,"4099
",四国化成工業,連20.3予,--,--,--,--,--,--
5946,"4099
",四国化成工業,中18.9,"25,130","3,441","3,746","2,541",43.5,11
5947,"4099
",四国化成工業,中19.9予,--,--,--,--,--,--
5948,"4099
",四国化成工業,会19.3予,--,--,--,--,--,--
5949,"4100
",戸田工業,連14.3*,"31,645",-801,-409,"-1,739",-301.9,0
5950,"4100
",戸田工業,連15.3*,"34,045",912,963,559,97.1,30
5951,"4100
",戸田工業,連16.3*,"28,510","1,051","-1,440","-6,865","-1,192",40
5952,"4100
",戸田工業,連17.3*,"27,889",-151,"-1,116","-2,926",-508.1,20
5953,"4100
",戸田工業,連18.3*,"32,781","1,370","1,195",981,170.4,40
5954,"4100
",戸田工業,連19.3予,--,--,--,--,--,--
5955,"4100
",戸田工業,連20.3予,--,--,--,--,--,--
5956,"4100
",戸田工業,中18.9,"17,532",330,399,200,34.9,20
5957,"4100
",戸田工業,中19.9予,--,--,--,--,--,--
5958,"4100
",戸田工業,会19.3予,--,--,--,--,--,--
5959,"4109
",ステラ　ケミファ,連14.3,"28,447","1,087","1,387",765,63.8,38
5960,"4109
",ステラ　ケミファ,連15.3,"28,341",93,"1,026","1,322",110.2,38
5961,"4109
",ステラ　ケミファ,連16.3,"27,509","1,388","1,044","1,323",110.3,40記
5962,"4109
",ステラ　ケミファ,連17.3,"29,850","4,372","4,154","2,824",234.6,41
5963,"4109
",ステラ　ケミファ,連18.3,"33,622","2,369","1,756","1,274",100.5,41
5964,"4109
",ステラ　ケミファ,連19.3予,--,--,--,--,--,--
5965,"4109
",ステラ　ケミファ,連20.3予,--,--,--,--,--,--
5966,"4109
",ステラ　ケミファ,中18.9,"19,458","2,159","2,367","1,494",115.7,20
5967,"4109
",ステラ　ケミファ,中19.9予,--,--,--,--,--,--
5968,"4109
",ステラ　ケミファ,会19.3予,--,--,--,--,--,--
5969,"4112
",保土谷化学工業,連14.3*,"35,687",34,-310,"-1,271",-160.8,40
5970,"4112
",保土谷化学工業,連15.3*,"34,688",796,730,623,78.9,45
5971,"4112
",保土谷化学工業,連16.3*,"33,826",828,633,811,102.6,50
5972,"4112
",保土谷化学工業,連17.3*,"34,739","2,129","2,094","1,951",246.9,60記
5973,"4112
",保土谷化学工業,連18.3,"38,693","3,903","4,169","2,862",362.3,50
5974,"4112
",保土谷化学工業,連19.3予,--,--,--,--,--,--
5975,"4112
",保土谷化学工業,連20.3予,--,--,--,--,--,--
5976,"4112
",保土谷化学工業,中18.9,"17,213","1,129","1,377",993,125.8,25
5977,"4112
",保土谷化学工業,中19.9予,--,--,--,--,--,--
5978,"4112
",保土谷化学工業,会19.3予,--,--,--,--,--,--
5979,"4114
",日本触媒,連14.3*,"302,136","13,752","16,647","10,503",258.7,80
5980,"4114
",日本触媒,連15.3*,"374,873","26,133","29,941","19,089",470.3,120
5981,"4114
",日本触媒,連16.3*,"323,124","31,234","34,342","26,003",640.7,150記
5982,"4114
",日本触媒,連17.3,"293,970","21,151","24,664","19,361",478.4,150
5983,"4114
",日本触媒,連18.3,"322,801","26,727","32,293","24,280",608.8,160
5984,"4114
",日本触媒,連19.3予,--,--,--,--,--,--
5985,"4114
",日本触媒,連20.3予,--,--,--,--,--,--
5986,"4114
",日本触媒,中18.9,"177,395","13,054","17,191","12,928",324.2,80
5987,"4114
",日本触媒,中19.9予,--,--,--,--,--,--
5988,"4114
",日本触媒,会19.3予,--,--,--,--,--,--
5989,"4116
",大日精化工業,連14.3*,"162,078","8,870","9,443","6,045",325.6,60
5990,"4116
",大日精化工業,連15.3*,"162,999","9,265","10,017","5,662",305.0,65
5991,"4116
",大日精化工業,連16.3*,"160,770","9,954","10,379","3,946",212.6,70
5992,"4116
",大日精化工業,連17.3*,"157,185","11,982","12,204","9,950",536.0,77.5
5993,"4116
",大日精化工業,連18.3*,"167,446","13,079","13,774","8,361",450.3,85
5994,"4116
",大日精化工業,連19.3予,--,--,--,--,--,--
5995,"4116
",大日精化工業,連20.3予,--,--,--,--,--,--
5996,"4116
",大日精化工業,中18.9,"85,843","5,041","5,388","3,498",188.4,42.5
5997,"4116
",大日精化工業,中19.9予,--,--,--,--,--,--
5998,"4116
",大日精化工業,会19.3予,--,--,--,--,--,--
5999,"4118
",カネカ,連14.3*,"524,785","24,821","25,961","13,650",202.5,80
6000,"4118
",カネカ,連15.3*,"552,189","24,635","24,752","18,033",267.6,80
6001,"4118
",カネカ,連16.3*,"555,227","38,220","33,038","20,985",314.9,90
6002,"4118
",カネカ,連17.3*,"548,222","33,164","27,426","20,484",308.6,90
6003,"4118
",カネカ,連18.3*,"596,142","36,888","32,775","21,571",328.5,90
6004,"4118
",カネカ,連19.3*予,--,--,--,--,--,--
6005,"4118
",カネカ,連20.3予,--,--,--,--,--,--
6006,"4118
",カネカ,中18.9*,"306,053","18,016","15,943","10,686",163.0,45
6007,"4118
",カネカ,中19.9予,--,--,--,--,--,--
6008,"4118
",カネカ,会19.3予,--,--,--,--,--,--
6009,"4151
",協和発酵キリン,連15.12,"364,316","43,765","39,203","29,774",54.4,25
6010,"4151
",協和発酵キリン,◇16.12,"347,956","42,053","42,877","30,450",55.7,25
6011,"4151
",協和発酵キリン,◇17.12,"353,380","55,974","55,849","42,899",78.4,27
6012,"4151
",協和発酵キリン,◇18.12予,--,--,--,--,--,--
6013,"4151
",協和発酵キリン,◇19.12予,--,--,--,--,--,--
6014,"4151
",協和発酵キリン,中18.6,"172,120","46,140","45,695","34,271",62.6,15
6015,"4151
",協和発酵キリン,中19.6予,--,--,--,--,--,--
6016,"4151
",協和発酵キリン,四17.1-9,"258,439","34,399","31,430","19,749",36.1,
